,Date,FTR,HomeTeam,AwayTeam,season,predictions,proba_H,proba_D,proba_A,score
230,2024-02-10,H,Liverpool,Burnley,season23,H,0.853329062461853,0.09622784703969955,0.05044304206967354,3 v 1
231,2024-02-10,A,Luton,Sheffield United,season23,H,0.6217406392097473,0.19989265501499176,0.17836669087409973,1 v 3
232,2024-02-10,H,Tottenham,Brighton,season23,H,0.5329830050468445,0.23153196275234222,0.2354850471019745,2 v 1
233,2024-02-10,A,Wolves,Brentford,season23,H,0.4323890209197998,0.2896939218044281,0.2779170572757721,0 v 2
234,2024-02-10,A,Nott'm Forest,Newcastle,season23,A,0.34220415353775024,0.2282022386789322,0.42959359288215637,2 v 3
235,2024-02-11,A,West Ham,Arsenal,season23,A,0.16545064747333527,0.18261127173900604,0.6519380807876587,0 v 6
236,2024-02-11,A,Aston Villa,Man United,season23,H,0.44258877635002136,0.2573866844177246,0.3000245690345764,1 v 2
237,2024-02-12,A,Crystal Palace,Chelsea,season23,A,0.31836792826652527,0.19795462489128113,0.483677476644516,1 v 3
238,2024-02-17,A,Brentford,Liverpool,season23,A,0.20855611562728882,0.21554279327392578,0.5759011507034302,1 v 4
239,2024-02-17,A,Burnley,Arsenal,season23,A,0.07443226128816605,0.1163046732544899,0.8092630505561829,0 v 5
240,2024-02-17,A,Fulham,Aston Villa,season23,A,0.32454344630241394,0.25381216406822205,0.4216444194316864,1 v 2
241,2024-02-17,D,Newcastle,Bournemouth,season23,H,0.5507783889770508,0.16716796159744263,0.282053679227829,2 v 2
242,2024-02-17,H,Nott'm Forest,West Ham,season23,H,0.4121229350566864,0.2859644293785095,0.3019126355648041,2 v 0
243,2024-02-17,A,Tottenham,Wolves,season23,H,0.5941354632377625,0.24299001693725586,0.16287456452846527,1 v 2
244,2024-02-17,D,Man City,Chelsea,season23,H,0.7486216425895691,0.15292155742645264,0.09845679253339767,1 v 1
245,2024-02-18,A,Sheffield United,Brighton,season23,A,0.2197035700082779,0.20601703226566315,0.5742793679237366,0 v 5
246,2024-02-18,A,Luton,Man United,season23,A,0.28313589096069336,0.23336750268936157,0.48349660634994507,1 v 2
247,2024-02-19,D,Everton,Crystal Palace,season23,H,0.6182844638824463,0.20471599698066711,0.1769995391368866,1 v 1
248,2024-02-20,H,Man City,Brentford,season23,H,0.7838783264160156,0.14272086322307587,0.07340084761381149,1 v 0
249,2024-02-21,H,Liverpool,Luton,season23,H,0.847902238368988,0.09573881328105927,0.05635892227292061,4 v 1
250,2024-02-24,H,Aston Villa,Nott'm Forest,season23,H,0.6133232116699219,0.19209341704845428,0.19458341598510742,4 v 2
251,2024-02-24,D,Brighton,Everton,season23,H,0.6228461265563965,0.19877716898918152,0.1783767193555832,1 v 1
252,2024-02-24,H,Crystal Palace,Burnley,season23,H,0.4816593527793884,0.3010929524898529,0.21724767982959747,3 v 0
253,2024-02-24,A,Man United,Fulham,season23,H,0.6124045848846436,0.1720806360244751,0.21551476418972015,1 v 2
254,2024-02-24,A,Bournemouth,Man City,season23,A,0.09953217953443527,0.1301731914281845,0.7702946662902832,0 v 1
255,2024-02-24,H,Arsenal,Newcastle,season23,H,0.7006283402442932,0.1895829439163208,0.1097886934876442,4 v 1
256,2024-02-25,H,Wolves,Sheffield United,season23,H,0.709265947341919,0.17350250482559204,0.11723156273365021,1 v 0
257,2024-02-26,H,West Ham,Brentford,season23,A,0.31223544478416443,0.30426305532455444,0.38350149989128113,4 v 2
258,2024-03-02,D,Brentford,Chelsea,season23,A,0.3096340596675873,0.22143502533435822,0.4689308702945709,2 v 2
259,2024-03-02,A,Everton,West Ham,season23,H,0.5472583174705505,0.20397686958312988,0.2487647980451584,1 v 3
260,2024-03-02,H,Fulham,Brighton,season23,H,0.4061546325683594,0.2538861334323883,0.3399592339992523,3 v 0
261,2024-03-02,H,Newcastle,Wolves,season23,H,0.5575462579727173,0.18542629480361938,0.25702744722366333,3 v 0
262,2024-03-02,A,Nott'm Forest,Liverpool,season23,A,0.17692093551158905,0.19582001864910126,0.6272590756416321,0 v 1
263,2024-03-02,H,Tottenham,Crystal Palace,season23,H,0.643653154373169,0.18835048377513885,0.1679963767528534,3 v 1
264,2024-03-02,A,Luton,Aston Villa,season23,A,0.2483215183019638,0.2091546505689621,0.5425238013267517,2 v 3
265,2024-03-03,A,Burnley,Bournemouth,season23,A,0.30543455481529236,0.25939616560935974,0.4351693093776703,0 v 2
266,2024-03-03,H,Man City,Man United,season23,H,0.7454909682273865,0.16208520531654358,0.09242383390665054,3 v 1
267,2024-03-04,A,Sheffield United,Arsenal,season23,A,0.0947534516453743,0.12444229423999786,0.7808042764663696,0 v 6
268,2024-03-09,H,Man United,Everton,season23,H,0.5390406847000122,0.17158938944339752,0.28936994075775146,2 v 0
269,2024-03-09,D,Bournemouth,Sheffield United,season23,H,0.7015456557273865,0.18682588636875153,0.11162848770618439,2 v 2
270,2024-03-09,D,Crystal Palace,Luton,season23,H,0.620868980884552,0.18837526440620422,0.19075578451156616,1 v 1
271,2024-03-09,H,Wolves,Fulham,season23,H,0.37105563282966614,0.2782438397407532,0.3507005274295807,2 v 1
272,2024-03-09,H,Arsenal,Brentford,season23,H,0.7477828860282898,0.16225598752498627,0.08996111154556274,2 v 1
273,2024-03-10,A,Aston Villa,Tottenham,season23,H,0.3923402726650238,0.2160419374704361,0.3916177451610565,0 v 4
274,2024-03-10,H,Brighton,Nott'm Forest,season23,H,0.6324828267097473,0.22427980601787567,0.1432373821735382,1 v 0
275,2024-03-10,D,West Ham,Burnley,season23,H,0.5978612303733826,0.18691349029541016,0.21522526443004608,2 v 2
276,2024-03-10,D,Liverpool,Man City,season23,A,0.2590988278388977,0.20897136628627777,0.5319298505783081,1 v 1
277,2024-03-11,H,Chelsea,Newcastle,season23,H,0.5118990540504456,0.23858074843883514,0.2495202124118805,3 v 2
278,2024-03-13,H,Bournemouth,Luton,season23,H,0.6624706387519836,0.2023116499185562,0.13521774113178253,4 v 3
279,2024-03-16,H,Burnley,Brentford,season23,A,0.31103014945983887,0.241984561085701,0.44698524475097656,2 v 1
280,2024-03-16,D,Luton,Nott'm Forest,season23,H,0.35523712635040283,0.3010115325450897,0.34375137090682983,1 v 1
281,2024-03-16,H,Fulham,Tottenham,season23,A,0.2715853452682495,0.22787824273109436,0.5005364418029785,3 v 0
282,2024-03-17,D,West Ham,Aston Villa,season23,H,0.4190429151058197,0.2058069407939911,0.3751501441001892,1 v 1
283,2024-03-30,H,Newcastle,West Ham,season23,H,0.5950528979301453,0.18128815293312073,0.22365893423557281,4 v 3
284,2024-03-30,H,Bournemouth,Everton,season23,H,0.4216636121273041,0.2767789363861084,0.3015575110912323,2 v 1
285,2024-03-30,D,Chelsea,Burnley,season23,H,0.7263174057006836,0.16724170744419098,0.10644086450338364,2 v 2
286,2024-03-30,D,Nott'm Forest,Crystal Palace,season23,H,0.4038212299346924,0.2511366009712219,0.3450421690940857,1 v 1
287,2024-03-30,D,Sheffield United,Fulham,season23,A,0.20730584859848022,0.23118539154529572,0.5615087747573853,3 v 3
288,2024-03-30,H,Tottenham,Luton,season23,H,0.8178382515907288,0.09681321680545807,0.08534851670265198,2 v 1
289,2024-03-30,H,Aston Villa,Wolves,season23,H,0.6355975866317749,0.1600237935781479,0.20437860488891602,2 v 0
290,2024-03-30,D,Brentford,Man United,season23,A,0.30072709918022156,0.23705798387527466,0.462214857339859,1 v 1
291,2024-03-31,H,Liverpool,Brighton,season23,H,0.7065137028694153,0.17796443402767181,0.11552184820175171,2 v 1
292,2024-03-31,D,Man City,Arsenal,season23,H,0.5287485718727112,0.23164087533950806,0.23961053788661957,0 v 0
293,2024-04-02,D,Newcastle,Everton,season23,H,0.4104016125202179,0.28055936098098755,0.30903908610343933,1 v 1
294,2024-04-02,H,Nott'm Forest,Fulham,season23,A,0.2954271137714386,0.32503950595855713,0.3795333206653595,3 v 1
295,2024-04-02,H,Bournemouth,Crystal Palace,season23,H,0.4825374186038971,0.30734601616859436,0.21011658012866974,1 v 0
296,2024-04-02,D,Burnley,Wolves,season23,H,0.345302939414978,0.32777199149131775,0.3269250988960266,1 v 1
297,2024-04-02,D,West Ham,Tottenham,season23,A,0.294630765914917,0.2345641702413559,0.47080501914024353,1 v 1
298,2024-04-03,H,Arsenal,Luton,season23,H,0.8639442920684814,0.09198770672082901,0.044068027287721634,2 v 0
299,2024-04-03,D,Brentford,Brighton,season23,H,0.4087330102920532,0.2308577001094818,0.36040928959846497,0 v 0
300,2024-04-03,H,Man City,Aston Villa,season23,H,0.6882386803627014,0.1927671879529953,0.11899413913488388,4 v 1
301,2024-04-04,H,Liverpool,Sheffield United,season23,H,0.8875457644462585,0.0648241639137268,0.04763000085949898,3 v 1
302,2024-04-04,H,Chelsea,Man United,season23,H,0.533936083316803,0.23641608655452728,0.22964783012866974,4 v 3
303,2024-04-06,A,Crystal Palace,Man City,season23,A,0.12884525954723358,0.1311441957950592,0.7400105595588684,2 v 4
304,2024-04-06,D,Aston Villa,Brentford,season23,H,0.6946265697479248,0.17439444363117218,0.13097895681858063,3 v 3
305,2024-04-06,H,Everton,Burnley,season23,H,0.6236824989318848,0.19544647634029388,0.18087099492549896,1 v 0
306,2024-04-06,A,Fulham,Newcastle,season23,H,0.46579721570014954,0.2469821721315384,0.28722065687179565,0 v 1
307,2024-04-06,H,Luton,Bournemouth,season23,A,0.27442315220832825,0.23375380039215088,0.4918230175971985,2 v 1
308,2024-04-06,A,Wolves,West Ham,season23,H,0.38743075728416443,0.26690733432769775,0.3456619083881378,1 v 2
309,2024-04-06,A,Brighton,Arsenal,season23,A,0.2138913869857788,0.2513001561164856,0.5348083972930908,0 v 3
310,2024-04-07,D,Man United,Liverpool,season23,A,0.2389581799507141,0.17437154054641724,0.5866702795028687,2 v 2
311,2024-04-07,D,Sheffield United,Chelsea,season23,A,0.12895719707012177,0.13782717287540436,0.7332156300544739,2 v 2
312,2024-04-07,H,Tottenham,Nott'm Forest,season23,H,0.7002443075180054,0.18930189311504364,0.11045383661985397,3 v 1
313,2024-04-13,H,Newcastle,Tottenham,season23,A,0.3415681719779968,0.25812649726867676,0.4003053307533264,4 v 0
314,2024-04-13,H,Brentford,Sheffield United,season23,H,0.6919167637825012,0.2066856473684311,0.10139758884906769,2 v 0
315,2024-04-13,D,Burnley,Brighton,season23,A,0.33606085181236267,0.20537586510181427,0.45856326818466187,1 v 1
316,2024-04-13,H,Man City,Luton,season23,H,0.8873317241668701,0.07009340822696686,0.04257480427622795,5 v 1
317,2024-04-13,D,Nott'm Forest,Wolves,season23,H,0.4443727731704712,0.24731719493865967,0.30831006169319153,2 v 2
318,2024-04-13,D,Bournemouth,Man United,season23,H,0.4313323199748993,0.23592664301395416,0.33274102210998535,2 v 2
319,2024-04-14,A,Liverpool,Crystal Palace,season23,H,0.7701704502105713,0.12941822409629822,0.10041134804487228,0 v 1
320,2024-04-14,A,West Ham,Fulham,season23,A,0.30060675740242004,0.3205651342868805,0.37882813811302185,0 v 2
321,2024-04-14,A,Arsenal,Aston Villa,season23,H,0.6959143877029419,0.16373983025550842,0.1403457224369049,0 v 2
322,2024-04-15,H,Chelsea,Everton,season23,H,0.6367570161819458,0.18929563462734222,0.1739473044872284,6 v 0
323,2024-04-20,A,Luton,Brentford,season23,A,0.32101160287857056,0.24049997329711914,0.4384884238243103,1 v 5
324,2024-04-20,A,Sheffield United,Burnley,season23,A,0.3451087176799774,0.2817479372024536,0.37314337491989136,1 v 4
325,2024-04-20,A,Wolves,Arsenal,season23,A,0.12168499082326889,0.14570316672325134,0.7326118350028992,0 v 2
326,2024-04-21,H,Everton,Nott'm Forest,season23,H,0.41418716311454773,0.32042133808135986,0.26539146900177,2 v 0
327,2024-04-21,H,Aston Villa,Bournemouth,season23,H,0.5541301369667053,0.2041061371564865,0.24176375567913055,3 v 1
328,2024-04-21,H,Crystal Palace,West Ham,season23,H,0.4418204128742218,0.25805559754371643,0.30012398958206177,5 v 2
329,2024-04-21,A,Fulham,Liverpool,season23,A,0.18595638871192932,0.21486583352088928,0.5991777777671814,1 v 3
330,2024-04-23,H,Arsenal,Chelsea,season23,H,0.7106047868728638,0.18226374685764313,0.10713142156600952,5 v 0
331,2024-04-24,A,Wolves,Bournemouth,season23,A,0.2810515761375427,0.2934260070323944,0.42552244663238525,0 v 1
332,2024-04-24,H,Crystal Palace,Newcastle,season23,A,0.34048351645469666,0.2935246229171753,0.36599186062812805,2 v 0
333,2024-04-24,H,Everton,Liverpool,season23,A,0.12067852914333344,0.14669755101203918,0.7326239347457886,2 v 0
334,2024-04-24,H,Man United,Sheffield United,season23,H,0.6845027804374695,0.18425753712654114,0.13123971223831177,4 v 2
335,2024-04-25,A,Brighton,Man City,season23,A,0.13983623683452606,0.16734370589256287,0.6928200125694275,0 v 4
336,2024-04-27,D,West Ham,Liverpool,season23,A,0.1724982112646103,0.17203190922737122,0.6554698944091797,2 v 2
337,2024-04-27,D,Fulham,Crystal Palace,season23,H,0.4403780698776245,0.2870897352695465,0.272532194852829,1 v 1
338,2024-04-27,D,Man United,Burnley,season23,H,0.6276488304138184,0.18160480260849,0.19074638187885284,1 v 1
339,2024-04-27,H,Newcastle,Sheffield United,season23,H,0.7346550226211548,0.17933444678783417,0.08601053059101105,5 v 1
340,2024-04-27,H,Wolves,Luton,season23,H,0.4787459075450897,0.2267715036869049,0.2944825291633606,2 v 1
341,2024-04-27,H,Everton,Brentford,season23,H,0.4171469509601593,0.2860894501209259,0.2967635691165924,1 v 0
342,2024-04-27,D,Aston Villa,Chelsea,season23,H,0.4753977954387665,0.22238017618656158,0.30222201347351074,2 v 2
343,2024-04-28,H,Bournemouth,Brighton,season23,H,0.45959222316741943,0.2298424392938614,0.3105652630329132,3 v 0
344,2024-04-28,A,Tottenham,Arsenal,season23,A,0.24069005250930786,0.24457556009292603,0.5147343873977661,2 v 3
345,2024-04-28,A,Nott'm Forest,Man City,season23,A,0.07927857339382172,0.10935675352811813,0.8113646507263184,0 v 2
346,2024-05-02,H,Chelsea,Tottenham,season23,H,0.41988247632980347,0.2513112723827362,0.32880622148513794,2 v 0
347,2024-05-03,D,Luton,Everton,season23,D,0.30493292212486267,0.3779296875,0.31713736057281494,1 v 1
348,2024-05-04,H,Arsenal,Bournemouth,season23,H,0.8333795666694641,0.09710611402988434,0.06951434165239334,3 v 0
349,2024-05-04,D,Brentford,Fulham,season23,H,0.47107994556427,0.2082124948501587,0.3207075893878937,0 v 0
350,2024-05-04,A,Burnley,Newcastle,season23,A,0.30172374844551086,0.25399908423423767,0.44427716732025146,1 v 4
351,2024-05-04,A,Sheffield United,Nott'm Forest,season23,A,0.20236718654632568,0.2474207580089569,0.5502120852470398,1 v 3
352,2024-05-04,H,Man City,Wolves,season23,H,0.828221321105957,0.12150231748819351,0.05027642101049423,5 v 1
353,2024-05-05,H,Brighton,Aston Villa,season23,A,0.32629597187042236,0.30683934688568115,0.3668646812438965,1 v 0
354,2024-05-05,H,Chelsea,West Ham,season23,H,0.6473418474197388,0.17894327640533447,0.17371483147144318,5 v 0
355,2024-05-05,H,Liverpool,Tottenham,season23,H,0.6327406764030457,0.1943967342376709,0.17286255955696106,4 v 2
356,2024-05-06,H,Crystal Palace,Man United,season23,H,0.46894046664237976,0.2161906212568283,0.31486886739730835,4 v 0
357,2024-05-11,A,Fulham,Man City,season23,A,0.07775960862636566,0.11039840430021286,0.8118419647216797,0 v 4
358,2024-05-11,A,Bournemouth,Brentford,season23,H,0.4732833206653595,0.25240322947502136,0.27431347966194153,1 v 2
359,2024-05-11,H,Everton,Sheffield United,season23,H,0.656808078289032,0.22911493480205536,0.11407703906297684,1 v 0
360,2024-05-11,D,Newcastle,Brighton,season23,H,0.6026071310043335,0.17470866441726685,0.22268418967723846,1 v 1
361,2024-05-11,H,Tottenham,Burnley,season23,H,0.6953363418579102,0.19634439051151276,0.1083192527294159,2 v 1
362,2024-05-11,H,West Ham,Luton,season23,H,0.5886796712875366,0.20958270132541656,0.201737642288208,3 v 1
363,2024-05-11,A,Wolves,Crystal Palace,season23,D,0.2747431695461273,0.3701253831386566,0.35513144731521606,1 v 3
364,2024-05-11,A,Nott'm Forest,Chelsea,season23,A,0.2818564772605896,0.22425436973571777,0.493889182806015,2 v 3
365,2024-05-12,A,Man United,Arsenal,season23,A,0.12314529716968536,0.17816847562789917,0.6986861824989319,0 v 1
366,2024-05-13,D,Aston Villa,Liverpool,season23,A,0.2430010288953781,0.23427845537662506,0.5227205157279968,3 v 3
367,2024-05-14,A,Tottenham,Man City,season23,A,0.12100983411073685,0.13968093693256378,0.7393092513084412,0 v 2
368,2024-05-15,A,Brighton,Chelsea,season23,A,0.30498450994491577,0.2226499319076538,0.47236552834510803,1 v 2
369,2024-05-15,H,Man United,Newcastle,season23,A,0.3585134446620941,0.2675420045852661,0.37394458055496216,3 v 2
370,2024-05-19,H,Arsenal,Everton,season23,H,0.8424983620643616,0.10359883308410645,0.05390279367566109,2 v 1
371,2024-05-19,A,Brentford,Newcastle,season23,A,0.31327810883522034,0.21503514051437378,0.47168678045272827,2 v 4
372,2024-05-19,A,Brighton,Man United,season23,H,0.4335480332374573,0.28628838062286377,0.28016355633735657,0 v 2
373,2024-05-19,A,Burnley,Nott'm Forest,season23,A,0.27811872959136963,0.3589191734790802,0.3629620671272278,1 v 2
374,2024-05-19,H,Chelsea,Bournemouth,season23,H,0.7445972561836243,0.1309759020805359,0.12442682683467865,2 v 1
375,2024-05-19,H,Crystal Palace,Aston Villa,season23,H,0.5324162840843201,0.21285586059093475,0.2547278106212616,5 v 0
376,2024-05-19,H,Liverpool,Wolves,season23,H,0.7870199084281921,0.14018523693084717,0.07279492169618607,2 v 0
377,2024-05-19,A,Luton,Fulham,season23,A,0.353054940700531,0.21286025643348694,0.43408480286598206,2 v 4
378,2024-05-19,H,Man City,West Ham,season23,H,0.8143117427825928,0.1303977370262146,0.055290475487709045,3 v 1
379,2024-05-19,A,Sheffield United,Tottenham,season23,A,0.1271408498287201,0.1521165370941162,0.7207426428794861,0 v 3
